,Weather_key,is_day,temperature,sunset,sunrise,precipitation
2664,2664,0,18.3,2022-08-27T19:02,2022-08-27T05:36,0.0
2665,2665,0,20.7,2022-08-29T18:58,2022-08-29T05:38,0.0
2666,2666,0,22.9,2022-08-30T18:57,2022-08-30T05:39,0.0
2667,2667,1,23.9,2022-08-31T18:55,2022-08-31T05:40,0.0
2668,2668,1,21.1,2022-09-01T18:53,2022-09-01T05:41,0.0
2669,2669,0,15.4,2022-09-01T18:53,2022-09-01T05:41,0.0
2670,2670,1,21.2,2022-09-03T18:49,2022-09-03T05:43,0.0
2671,2671,0,21.5,2022-09-03T18:50,2022-09-03T05:44,0.0
2672,2672,0,17.7,2022-09-04T18:47,2022-09-04T05:44,0.0
2673,2673,0,16.2,2022-09-05T18:46,2022-09-05T05:46,0.0
2674,2674,1,22.0,2022-09-06T18:45,2022-09-06T05:47,0.0
2675,2675,0,16.9,2022-09-06T18:44,2022-09-06T05:46,0.0
2676,2676,1,17.1,2022-09-07T18:43,2022-09-07T05:48,0.0
2677,2677,0,18.7,2022-09-08T18:41,2022-09-08T05:49,0.0
2678,2678,1,24.1,2022-09-09T18:39,2022-09-09T05:50,0.0
2679,2679,1,25.1,2022-09-10T18:37,2022-09-10T05:51,0.0
2680,2680,0,17.0,2022-09-12T18:34,2022-09-12T05:54,0.0
2681,2681,1,14.1,2022-09-13T18:31,2022-09-13T05:54,0.0
2682,2682,1,25.0,2022-09-14T18:29,2022-09-14T05:56,0.0
2683,2683,0,14.8,2022-09-14T18:30,2022-09-14T05:56,0.0
2684,2684,1,16.0,2022-09-15T18:28,2022-09-15T05:57,0.0
2685,2685,1,17.6,2022-09-15T18:28,2022-09-15T05:57,0.0
2686,2686,0,12.4,2022-09-16T18:26,2022-09-16T05:58,0.0
2687,2687,0,21.0,2022-09-18T18:22,2022-09-18T06:00,0.0
2688,2688,0,18.7,2022-09-19T18:20,2022-09-19T06:01,0.0
2689,2689,1,13.9,2022-09-22T18:15,2022-09-22T06:05,0.0
2690,2690,1,15.8,2022-09-22T18:15,2022-09-22T06:05,0.0
2691,2691,0,10.5,2022-09-22T18:15,2022-09-22T06:05,0.0
2692,2692,1,15.3,2022-09-23T18:14,2022-09-23T06:06,0.0
2693,2693,1,15.5,2022-09-24T18:12,2022-09-24T06:07,0.0
2694,2694,0,14.5,2022-09-24T18:11,2022-09-24T06:07,0.0
2695,2695,0,13.6,2022-09-24T18:11,2022-09-24T06:07,0.0
2696,2696,0,14.2,2022-09-25T18:10,2022-09-25T06:09,0.2
2697,2697,0,10.2,2022-09-26T18:08,2022-09-26T06:10,0.0
2698,2698,0,13.2,2022-09-26T18:07,2022-09-26T06:08,4.1
2699,2699,0,11.4,2022-09-28T18:04,2022-09-28T06:12,0.0
2700,2700,1,10.7,2022-09-29T18:03,2022-09-29T06:13,0.0
2701,2701,0,9.7,2022-09-29T18:03,2022-09-29T06:13,0.0
2702,2702,1,14.0,2022-09-30T18:00,2022-09-30T06:14,0.0
2703,2703,1,15.4,2022-09-30T18:01,2022-09-30T06:14,0.0
2704,2704,1,15.0,2022-09-30T18:00,2022-09-30T06:14,0.0
2705,2705,1,13.4,2022-10-01T17:58,2022-10-01T06:15,0.0
2706,2706,1,8.1,2022-10-02T17:57,2022-10-02T06:17,0.0
2707,2707,1,9.1,2022-10-02T17:57,2022-10-02T06:16,0.0
2708,2708,0,4.5,2022-10-03T17:55,2022-10-03T06:17,0.0
2709,2709,1,17.3,2022-10-04T17:52,2022-10-04T06:18,0.0
2710,2710,0,10.7,2022-10-04T17:53,2022-10-04T06:19,0.0
2711,2711,0,15.1,2022-10-05T17:52,2022-10-05T06:20,0.0
2712,2712,1,12.4,2022-10-09T17:44,2022-10-09T06:25,0.0
2713,2713,0,16.4,2022-10-12T17:38,2022-10-12T06:27,0.0
2714,2714,0,10.0,2022-10-13T17:37,2022-10-13T06:29,0.0
2715,2715,0,10.6,2022-10-14T17:36,2022-10-14T06:31,0.0
2716,2716,1,10.6,2022-10-15T17:35,2022-10-15T06:32,0.0
2717,2717,1,13.5,2022-10-16T17:33,2022-10-16T06:33,0.0
2718,2718,0,8.2,2022-10-17T17:31,2022-10-17T06:34,0.1
2719,2719,1,2.7,2022-10-20T17:26,2022-10-20T06:38,0.0
2720,2720,0,14.4,2022-10-22T17:23,2022-10-22T06:41,0.0
2721,2721,1,18.3,2022-10-23T17:21,2022-10-23T06:42,0.0
2722,2722,1,13.0,2022-10-24T17:20,2022-10-24T06:43,0.0
2723,2723,1,12.2,2022-10-25T17:18,2022-10-25T06:45,0.0
2724,2724,1,13.6,2022-10-26T17:16,2022-10-26T06:45,2.2
2725,2725,1,8.2,2022-10-28T17:14,2022-10-28T06:48,0.0
2726,2726,0,5.2,2022-10-28T17:14,2022-10-28T06:48,0.0
2727,2727,0,8.9,2022-10-31T17:09,2022-10-31T06:51,0.0
2728,2728,1,15.0,2022-11-01T17:08,2022-11-01T06:54,0.0
2729,2729,1,12.6,2022-11-01T17:07,2022-11-01T06:53,0.0
2730,2730,0,10.2,2022-11-01T17:08,2022-11-01T06:54,0.0
2731,2731,1,13.5,2022-11-02T17:07,2022-11-02T06:55,0.0
2732,2732,1,12.8,2022-11-03T17:05,2022-11-03T06:56,0.0
2733,2733,0,12.9,2022-11-05T17:03,2022-11-05T06:59,0.0
2734,2734,1,14.6,2022-11-05T17:02,2022-11-05T06:58,0.0
2735,2735,0,4.8,2022-11-08T17:00,2022-11-08T07:03,0.0
2736,2736,1,10.3,2022-11-09T16:58,2022-11-09T07:04,0.0
2737,2737,0,9.8,2022-11-09T16:58,2022-11-09T07:04,0.0
2738,2738,0,3.0,2022-11-12T16:55,2022-11-12T07:08,0.4
2739,2739,1,4.1,2022-11-13T16:54,2022-11-13T07:09,0.0
2740,2740,0,2.5,2022-11-13T16:54,2022-11-13T07:09,0.0
2741,2741,1,-0.1,2022-11-15T16:52,2022-11-15T07:13,0.1
2742,2742,0,3.9,2022-11-15T16:51,2022-11-15T07:11,0.3
2743,2743,0,-0.7,2022-11-15T16:52,2022-11-15T07:12,0.6
2744,2744,1,1.8,2022-11-17T16:50,2022-11-17T07:14,0.0
2745,2745,1,6.0,2022-11-21T16:47,2022-11-21T07:20,0.0
2746,2746,1,4.1,2022-11-21T16:45,2022-11-21T07:18,0.0
2747,2747,0,1.3,2022-11-21T16:47,2022-11-21T07:20,0.0
2748,2748,0,6.8,2022-09-23T18:12,2022-09-23T06:05,0.0
2749,2749,1,5.3,2022-11-23T16:45,2022-11-23T07:22,0.0
2750,2750,1,7.5,2022-11-25T16:44,2022-11-25T07:24,0.0
2751,2751,0,3.8,2022-11-25T16:44,2022-11-25T07:24,0.0
2752,2752,1,6.3,2022-11-26T16:42,2022-11-26T07:25,0.0
2753,2753,1,8.3,2022-11-26T16:44,2022-11-26T07:26,0.0
2754,2754,1,9.1,2022-11-26T16:43,2022-11-26T07:25,0.0
2755,2755,0,5.3,2022-11-27T16:43,2022-11-27T07:26,0.3
2756,2756,0,3.9,2022-11-27T16:44,2022-11-27T07:27,0.4
2757,2757,1,0.6,2022-11-28T16:42,2022-11-28T07:27,0.0
2758,2758,0,-4.8,2022-12-02T16:41,2022-12-02T07:33,0.0
2759,2759,1,4.6,2022-12-03T16:40,2022-12-03T07:33,0.5
2760,2760,0,-1.8,2022-12-01T16:42,2022-12-01T07:31,0.0
2761,2761,1,4.9,2022-12-05T16:40,2022-12-05T07:35,0.0
2762,2762,0,4.5,2022-12-05T16:40,2022-12-05T07:35,0.0
2763,2763,0,-1.1,2022-12-09T16:40,2022-12-09T07:40,0.0
2764,2764,0,-1.5,2022-12-09T16:39,2022-12-09T07:39,0.0
2765,2765,1,-0.8,2022-12-12T16:40,2022-12-12T07:41,0.0
2766,2766,1,-7.2,2022-12-13T16:41,2022-12-13T07:43,0.0
2767,2767,0,-2.0,2022-12-13T16:40,2022-12-13T07:42,0.0
2768,2768,1,1.7,2022-12-15T16:41,2022-12-15T07:44,1.5
2769,2769,0,2.0,2022-12-15T16:41,2022-12-15T07:44,0.4
2770,2770,0,0.6,2022-12-15T16:41,2022-12-15T07:45,0.6
2771,2771,0,-0.4,2022-12-18T16:42,2022-12-18T07:46,0.0
2772,2772,1,0.3,2022-12-20T16:43,2022-12-20T07:48,0.0
2773,2773,0,-3.9,2022-12-21T16:43,2022-12-21T07:48,0.0
2774,2774,0,8.8,2022-12-30T16:49,2022-12-30T07:51,2.0
