,Sub_Dem_key,Place_name,Population,Population_density_persqm,Pop_perc_over_65,neighborhood_name
619,619,Ottawa,0,0,0,Little Italy
620,620,Ottawa,0,0,0,Unknown
621,621,Nepean,0,0,0,Arlington Woods
622,622,Ottawa,0,0,0,Unknown
623,623,Lowertown,0,0,0,Byward Market
624,624,Centretown,0,0,0,Unknown
625,625,Ottawa,0,0,0,Unknown
626,626,Blackburn Hamlet,0,0,0,Orléans West-Innes
627,627,Westboro,0,0,0,Highland Park
628,628,Ottawa,0,0,0,Unknown
629,629,Kanata,0,0,0,Unknown
630,630,Ottawa,0,0,0,Unknown
631,631,Kanata,0,0,0,Beaverbrook
632,632,Ottawa,0,0,0,Gloucester-Southgate
633,633,Lowertown,0,0,0,Byward Market
634,634,Sandy Hill,0,0,0,Byward Market
635,635,Ottawa,0,0,0,Unknown
636,636,Lowertown,0,0,0,Byward Market
637,637,Ottawa,0,0,0,Unknown
638,638,Gloucester,0,0,0,Orléans Village - Châteauneuf
639,639,Centretown,0,0,0,Chinatown
640,640,Ottawa,0,0,0,Unknown
641,641,Centretown,0,0,0,Unknown
642,642,Ottawa,0,0,0,Unknown
643,643,Kanata,0,0,0,Kanata North
644,644,Gloucester,0,0,0,Gloucester-Southgate
645,645,Ottawa,0,0,0,Unknown
646,646,Ottawa,0,0,0,Unknown
647,647,Ottawa,0,0,0,Unknown
648,648,Alta Vista,0,0,0,Heron Gate
649,649,Ottawa,0,0,0,Unknown
650,650,Ottawa,0,0,0,Ellwood
651,651,Centretown,0,0,0,Chinatown
652,652,Ottawa,0,0,0,Unknown
653,653,Sandy Hill,0,0,0,Unknown
654,654,Orléans,0,0,0,Queenswood Village
655,655,Lowertown,0,0,0,Byward Market
656,656,Orléans,0,0,0,Fallingbrook
657,657,Kanata,0,0,0,Kanata North
658,658,Centretown,0,0,0,Unknown
659,659,Nepean,0,0,0,College
660,660,Ottawa,0,0,0,Unknown
661,661,Ottawa,0,0,0,Eastway Gardens
662,662,Nepean,0,0,0,College
663,663,Nepean,0,0,0,Arlington Woods
664,664,Westboro,0,0,0,Hampton Park
665,665,Ottawa,0,0,0,Riverside Park South
666,666,Gloucester,0,0,0,South Gloucester
667,667,Gloucester,0,0,0,Gloucester-Southgate
668,668,Kanata,0,0,0,Kanata South
669,669,Gloucester,0,0,0,Beacon Hill-Cyrville
670,670,Ottawa,0,0,0,Unknown
671,671,Ottawa,0,0,0,Unknown
672,672,Nepean,0,0,0,Knoxdale-Merivale
673,673,Centretown,0,0,0,Chinatown
674,674,Kanata,0,0,0,Kanata North
675,675,Ottawa,0,0,0,Woodroffe North
676,676,Gloucester,0,0,0,Orléans West-Innes
677,677,Rockcliffe Park,0,0,0,New Edinburgh
678,678,Nepean,0,0,0,City View
679,679,Ottawa,0,0,0,Unknown
680,680,Centretown,0,0,0,Golden Triangle
681,681,Ottawa,0,0,0,Unknown
682,682,Ottawa,0,0,0,Unknown
683,683,Ottawa,0,0,0,Unknown
684,684,Ottawa,0,0,0,Unknown
685,685,Ottawa,0,0,0,Unknown
686,686,Centretown,0,0,0,Chinatown
687,687,Gloucester,0,0,0,Gloucester-Southgate
688,688,Ottawa,0,0,0,Eastway Gardens
689,689,Bells Corners,0,0,0,College
690,690,Gloucester,0,0,0,South Gloucester
691,691,Nepean,0,0,0,Unknown
692,692,Gloucester,0,0,0,Unknown
693,693,Nepean,0,0,0,Unknown
694,694,Barrhaven West,0,0,0,Unknown
695,695,Ottawa,0,0,0,Hunt Club Park
696,696,Kanata,0,0,0,Unknown
697,697,Ottawa,0,0,0,Unknown
698,698,Nepean,0,0,0,Borden Farm
699,699,Ottawa,0,0,0,Rideauview
700,700,Kanata,0,0,0,Unknown
701,701,Ottawa,0,0,0,Overbrook
702,702,Ottawa,0,0,0,Heron Park
703,703,Ottawa,0,0,0,Unknown
704,704,Lowertown,0,0,0,Unknown
705,705,Ottawa,0,0,0,Unknown
706,706,Ottawa,0,0,0,Unknown
707,707,Ottawa,0,0,0,Unknown
708,708,Nepean,0,0,0,Knoxdale-Merivale
709,709,Manotick,0,0,0,Unknown
710,710,Kanata,0,0,0,Unknown
711,711,Lowertown,0,0,0,Unknown
712,712,Kanata,0,0,0,Unknown
713,713,Ottawa,0,0,0,Unknown
714,714,Nepean,0,0,0,Barrhaven East
715,715,Gloucester,0,0,0,Gloucester-Southgate
716,716,Gloucester,0,0,0,Greenboro
717,717,Ottawa,0,0,0,Brookfield Gardens
718,718,Centretown,0,0,0,Centretown West
719,719,Nepean,0,0,0,Barrhaven East
720,720,Ottawa,0,0,0,Unknown
721,721,Ottawa,0,0,0,Unknown
722,722,Old Ottawa East,0,0,0,Unknown
723,723,Nepean,0,0,0,Tanglewood
724,724,Ottawa,0,0,0,College
725,725,Ottawa,0,0,0,Ridgewood
726,726,Ottawa,0,0,0,Unknown
727,727,Ottawa,0,0,0,Unknown
728,728,Ottawa,0,0,0,Unknown
729,729,Centretown,0,0,0,Unknown
730,730,Ottawa,0,0,0,Unknown
731,731,Barrhaven West,0,0,0,Unknown
732,732,Ottawa,0,0,0,Urbandale Acres
733,733,Ottawa,0,0,0,Unknown
734,734,Old Ottawa South,0,0,0,Rideau Gardens
735,735,Nepean,0,0,0,Barrhaven East
736,736,Ottawa,0,0,0,Unknown
737,737,Lowertown,0,0,0,Byward Market
738,738,Ottawa,0,0,0,Unknown
739,739,Ottawa,0,0,0,Urbandale Acres
740,740,Ottawa,0,0,0,Unknown
741,741,Ottawa,0,0,0,Riverside Park
742,742,Vanier,0,0,0,Unknown
743,743,Ottawa,0,0,0,Unknown
744,744,Ottawa,0,0,0,Hawthorne Meadows
745,745,Orléans,0,0,0,Cardinal Creek Village
746,746,Lowertown,0,0,0,Byward Market
747,747,Nepean,0,0,0,Barrhaven East
748,748,Ottawa,0,0,0,Sheffield Glen
749,749,Westboro,0,0,0,Laurentian View
750,750,Nepean,0,0,0,Country Place
751,751,Ottawa,0,0,0,Unknown
752,752,Ottawa,0,0,0,Gloucester-Southgate
753,753,Gloucester,0,0,0,Beacon Hill-Cyrville
754,754,Ottawa,0,0,0,Unknown
755,755,Ottawa,0,0,0,Unknown
756,756,Kanata,0,0,0,Kanata South
757,757,Ottawa,0,0,0,Unknown
758,758,Orléans,0,0,0,Avalon
759,759,Vanier,0,0,0,Unknown
760,760,Ottawa,0,0,0,College
761,761,Vanier,0,0,0,Unknown
762,762,Nepean,0,0,0,City View
763,763,Ottawa,0,0,0,Fairfield Heights
764,764,Ottawa,0,0,0,Unknown
765,765,Carlington,0,0,0,Unknown
766,766,Nepean,0,0,0,Unknown
767,767,Ottawa,0,0,0,Gloucester-Southgate
768,768,Ottawa,0,0,0,Unknown
769,769,Ottawa,0,0,0,Elmvale
770,770,Stittsville,0,0,0,Unknown
771,771,Ottawa,0,0,0,Unknown
772,772,Ottawa,0,0,0,Unknown
773,773,Kanata,0,0,0,Kanata North
774,774,Nepean,0,0,0,Knoxdale-Merivale
775,775,Gloucester,0,0,0,Chapel Hill North
776,776,Ottawa,0,0,0,Unknown
777,777,Nepean,0,0,0,Barrhaven East
778,778,Sandy Hill,0,0,0,Unknown
779,779,Ottawa,0,0,0,Woodroffe North
780,780,Ottawa,0,0,0,Unknown
781,781,Nepean,0,0,0,Fallowfield
782,782,Ottawa,0,0,0,Unknown
783,783,Ottawa,0,0,0,Gloucester-Southgate
784,784,Alta Vista,0,0,0,Gloucester-Southgate
785,785,Gloucester,0,0,0,Beacon Hill-Cyrville
786,786,Nepean,0,0,0,College
787,787,Toronto,0,0,0,Casa Loma
788,788,Toronto,0,0,0,Palmerston-Little Italy
789,789,Etobicoke,0,0,0,West Humber-Clairville
790,790,Etobicoke,0,0,0,West Humber-Clairville
791,791,Toronto,0,0,0,Bay-Cloverhill
792,792,Toronto,0,0,0,Bridle Path-Sunnybrook-York Mills
793,793,Scarborough,0,0,0,Malvern East
794,794,Toronto,0,0,0,South Eglinton-Davisville
795,795,Toronto,0,0,0,Bathurst Manor
796,796,Toronto,0,0,0,East End-Danforth
797,797,Toronto,0,0,0,Moss Park
798,798,Scarborough,0,0,0,Kennedy Park
799,799,Toronto,0,0,0,Leaside-Bennington
800,800,Toronto,0,0,0,Wellington Place
801,801,East York,0,0,0,Danforth East York
802,802,Scarborough,0,0,0,Steeles
803,803,Toronto,0,0,0,University
804,804,Toronto,0,0,0,Flemingdon Park
805,805,Etobicoke,0,0,0,West Humber-Clairville
806,806,Toronto,0,0,0,Fort York-Liberty Village
807,807,Toronto,0,0,0,South Parkdale
808,808,Toronto,0,0,0,Broadview North
809,809,York,0,0,0,Rockcliffe-Smythe
810,810,York,0,0,0,Rockcliffe-Smythe
811,811,Toronto,0,0,0,Newtonbrook East
812,812,York,0,0,0,Briar Hill-Belgravia
813,813,Toronto,0,0,0,St.Andrew-Windfields
814,814,York,0,0,0,Humewood-Cedarvale
815,815,Toronto,0,0,0,Black Creek
816,816,Etobicoke,0,0,0,Etobicoke West Mall
817,817,Scarborough,0,0,0,Wexford/Maryvale
818,818,Scarborough,0,0,0,Clairlea-Birchmount
819,819,Scarborough,0,0,0,Milliken
820,820,Toronto,0,0,0,North Toronto
821,821,Toronto,0,0,0,Caledonia-Fairbank
822,822,Toronto,0,0,0,Moss Park
823,823,Toronto,0,0,0,Wychwood
824,824,Toronto,0,0,0,University
825,825,Scarborough,0,0,0,Eglinton East
826,826,York,0,0,0,Briar Hill-Belgravia
827,827,Scarborough,0,0,0,Morningside Heights
828,828,Toronto,0,0,0,South Riverdale
829,829,Toronto,0,0,0,Bayview Woods-Steeles
830,830,Toronto,0,0,0,Bay-Cloverhill
831,831,York,0,0,0,Oakwood Village
832,832,Etobicoke,0,0,0,Alderwood
833,833,Toronto,0,0,0,Glenfield-Jane Heights
834,834,Toronto,0,0,0,Broadview North
835,835,Toronto,0,0,0,Banbury-Don Mills
836,836,Toronto,0,0,0,Moss Park
837,837,Scarborough,0,0,0,Agincourt South-Malvern West
838,838,Toronto,0,0,0,Humber Summit
839,839,Toronto,0,0,0,Moss Park
840,840,North York,0,0,0,Yonge-Doris
841,841,Etobicoke,0,0,0,Edenbridge-Humber Valley
842,842,Etobicoke,0,0,0,Mimico-Queensway
843,843,Toronto,0,0,0,Dovercourt Village
844,844,Toronto,0,0,0,Playter Estates-Danforth
845,845,Toronto,0,0,0,Yonge-Bay Corridor
846,846,Etobicoke,0,0,0,Etobicoke City Centre
847,847,Toronto,0,0,0,South Riverdale
848,848,Toronto,0,0,0,Yonge-Bay Corridor
849,849,North York,0,0,0,Yonge-Doris
850,850,Scarborough,0,0,0,Clairlea-Birchmount
851,851,Toronto,0,0,0,South Parkdale
852,852,York,0,0,0,Oakwood Village
853,853,Scarborough,0,0,0,Kennedy Park
854,854,Toronto,0,0,0,University
855,855,Scarborough,0,0,0,Milliken
856,856,Toronto,0,0,0,Glenfield-Jane Heights
857,857,Etobicoke,0,0,0,West Humber-Clairville
858,858,Toronto,0,0,0,High Park-Swansea
859,859,Toronto,0,0,0,Mount Pleasant East
860,860,Toronto,0,0,0,Kensington-Chinatown
861,861,Scarborough,0,0,0,Centennial Scarborough
862,862,Scarborough,0,0,0,Agincourt North
863,863,Toronto,0,0,0,Yorkdale-Glen Park
864,864,Scarborough,0,0,0,Agincourt North
865,865,Toronto,0,0,0,North St.James Town
866,866,Etobicoke,0,0,0,Mount Olive-Silverstone-Jamestown
867,867,Toronto,0,0,0,Bridle Path-Sunnybrook-York Mills
868,868,Toronto,0,0,0,South Riverdale
869,869,Scarborough,0,0,0,Kennedy Park
870,870,Toronto,0,0,0,Wexford/Maryvale
871,871,Scarborough,0,0,0,Malvern West
872,872,Toronto,0,0,0,North Riverdale
873,873,Etobicoke,0,0,0,West Humber-Clairville
874,874,Scarborough,0,0,0,Bendale-Glen Andrew
875,875,Etobicoke,0,0,0,West Humber-Clairville
876,876,Toronto,0,0,0,Yorkdale-Glen Park
877,877,Toronto,0,0,0,Newtonbrook East
878,878,York,0,0,0,Weston
879,879,North York,0,0,0,East Willowdale
880,880,Toronto,0,0,0,Wychwood
881,881,Toronto,0,0,0,Kensington-Chinatown
882,882,Scarborough,0,0,0,Malvern East
883,883,Scarborough,0,0,0,Agincourt South-Malvern West
884,884,Scarborough,0,0,0,Milliken
885,885,York,0,0,0,Weston
886,886,Toronto,0,0,0,St Lawrence-East Bayfront-The Islands
887,887,Toronto,0,0,0,Blake-Jones
888,888,Toronto,0,0,0,St Lawrence-East Bayfront-The Islands
889,889,Scarborough,0,0,0,Woburn North
890,890,Scarborough,0,0,0,Woburn North
891,891,Toronto,0,0,0,St.Andrew-Windfields
892,892,Toronto,0,0,0,Junction Area
893,893,Toronto,0,0,0,Bayview Village
894,894,Toronto,0,0,0,Annex
895,895,Toronto,0,0,0,Downtown Yonge East
896,896,Scarborough,0,0,0,Highland Creek
897,897,Toronto,0,0,0,Moss Park
898,898,Etobicoke,0,0,0,Etobicoke West Mall
899,899,Toronto,0,0,0,Forest Hill South
900,900,Toronto,0,0,0,Oakdale-Beverley Heights
901,901,Toronto,0,0,0,Junction-Wallace Emerson
902,902,Toronto,0,0,0,South Riverdale
903,903,York,0,0,0,Rockcliffe-Smythe
904,904,Scarborough,0,0,0,L'Amoreaux West
905,905,Scarborough,0,0,0,East L'Amoreaux
906,906,Scarborough,0,0,0,Golfdale-Cedarbrae-Woburn
907,907,Toronto,0,0,0,Dovercourt Village
908,908,Toronto,0,0,0,South Riverdale
909,909,Toronto,0,0,0,Banbury-Don Mills
910,910,York,0,0,0,Caledonia-Fairbank
911,911,Scarborough,0,0,0,Morningside Heights
912,912,Toronto,0,0,0,Clanton Park
913,913,Scarborough,0,0,0,Birchcliffe-Cliffside
914,914,Scarborough,0,0,0,Milliken
915,915,Toronto,0,0,0,Kensington-Chinatown
916,916,Toronto,0,0,0,Corso Italia-Davenport
917,917,Toronto,0,0,0,Newtonbrook East
918,918,Toronto,0,0,0,Dufferin Grove
919,919,Scarborough,0,0,0,Wexford/Maryvale
920,920,York,0,0,0,Rockcliffe-Smythe
921,921,Etobicoke,0,0,0,West Humber-Clairville
922,922,Etobicoke,0,0,0,West Humber-Clairville
923,923,York,0,0,0,Keelesdale-Eglinton West
924,924,Toronto,0,0,0,North Riverdale
925,925,Scarborough,0,0,0,Steeles
926,926,York,0,0,0,Brookhaven-Amesbury
927,927,Toronto,0,0,0,Leaside-Bennington
928,928,Scarborough,0,0,0,Woburn North
929,929,Toronto,0,0,0,Black Creek
930,930,Toronto,0,0,0,Little Portugal
931,931,Toronto,0,0,0,Dufferin Grove
932,932,Etobicoke,0,0,0,Islington
933,933,Scarborough,0,0,0,Clairlea-Birchmount
934,934,Toronto,0,0,0,Hillcrest Village
935,935,Toronto,0,0,0,Yonge-Bay Corridor
936,936,Etobicoke,0,0,0,Etobicoke West Mall
937,937,Toronto,0,0,0,Moss Park
938,938,Toronto,0,0,0,Annex
939,939,Toronto,0,0,0,Black Creek
940,940,Scarborough,0,0,0,Malvern West
941,941,Toronto,0,0,0,Clanton Park
942,942,Etobicoke,0,0,0,Alderwood
943,943,Toronto,0,0,0,Little Portugal
944,944,Toronto,0,0,0,Junction-Wallace Emerson
945,945,Toronto,0,0,0,Woodbine Corridor
946,946,Scarborough,0,0,0,Eglinton East
947,947,Etobicoke,0,0,0,Humber Heights-Westmount
948,948,Scarborough,0,0,0,L'Amoreaux West
949,949,Toronto,0,0,0,Yorkdale-Glen Park
950,950,Scarborough,0,0,0,Agincourt North
951,951,Toronto,0,0,0,Yonge-St.Clair
952,952,Scarborough,0,0,0,Birchcliffe-Cliffside
953,953,Toronto,0,0,0,Humber Summit
954,954,Toronto,0,0,0,Clanton Park
955,955,Toronto,0,0,0,St Lawrence-East Bayfront-The Islands
956,956,Etobicoke,0,0,0,West Humber-Clairville
957,957,Toronto,0,0,0,Victoria Village
958,958,Toronto,0,0,0,Kensington-Chinatown
959,959,Etobicoke,0,0,0,Etobicoke City Centre
960,960,Toronto,0,0,0,Bathurst Manor
961,961,Toronto,0,0,0,East End-Danforth
962,962,Toronto,0,0,0,Kensington-Chinatown
963,963,Toronto,0,0,0,South Parkdale
964,964,Toronto,0,0,0,West Queen West
965,965,Etobicoke,0,0,0,Islington
966,966,Etobicoke,0,0,0,West Humber-Clairville
967,967,York,0,0,0,Forest Hill South
968,968,Toronto,0,0,0,Lansing-Westgate
969,969,Scarborough,0,0,0,Woburn North
970,970,Scarborough,0,0,0,Kennedy Park
971,971,Scarborough,0,0,0,Malvern West
972,972,Scarborough,0,0,0,Bendale South
973,973,Toronto,0,0,0,Humbermede
974,974,Etobicoke,0,0,0,Willowridge-Martingrove-Richview
975,975,Toronto,0,0,0,Casa Loma
976,976,Etobicoke,0,0,0,West Humber-Clairville
977,977,Etobicoke,0,0,0,Islington
978,978,Scarborough,0,0,0,West Rouge
979,979,Etobicoke,0,0,0,Rexdale-Kipling
980,980,Toronto,0,0,0,Junction Area
981,981,Toronto,0,0,0,Rosedale-Moore Park
982,982,Scarborough,0,0,0,Agincourt South-Malvern West
983,983,Scarborough,0,0,0,Dorset Park
984,984,Toronto,0,0,0,Humbermede
985,985,Toronto,0,0,0,Clanton Park
986,986,York,0,0,0,Rockcliffe-Smythe
987,987,Toronto,0,0,0,Downtown Yonge East
988,988,Scarborough,0,0,0,Clairlea-Birchmount
989,989,Toronto,0,0,0,Humbermede
990,990,Scarborough,0,0,0,Wexford/Maryvale
991,991,Toronto,0,0,0,University
992,992,Scarborough,0,0,0,Wexford/Maryvale
993,993,Toronto,0,0,0,Henry Farm
994,994,Toronto,0,0,0,Regent Park
995,995,Scarborough,0,0,0,Malvern West
996,996,York,0,0,0,Rockcliffe-Smythe
997,997,Toronto,0,0,0,East End-Danforth
998,998,Toronto,0,0,0,Bayview Woods-Steeles
999,999,Toronto,0,0,0,Hillcrest Village
1000,1000,Toronto,0,0,0,Thorncliffe Park
1001,1001,Scarborough,0,0,0,Morningside Heights
1002,1002,Toronto,0,0,0,Kensington-Chinatown
1003,1003,Toronto,0,0,0,Banbury-Don Mills
1004,1004,Scarborough,0,0,0,Scarborough Village
1005,1005,Toronto,0,0,0,West Queen West
1006,1006,Toronto,0,0,0,Mount Pleasant East
1007,1007,Scarborough,0,0,0,Morningside Heights
1008,1008,Scarborough,0,0,0,Wexford/Maryvale
1009,1009,Toronto,0,0,0,Henry Farm
1010,1010,Toronto,0,0,0,Yonge-Bay Corridor
1011,1011,Toronto,0,0,0,High Park-Swansea
1012,1012,Toronto,0,0,0,Little Portugal
1013,1013,Toronto,0,0,0,South Riverdale
1014,1014,Toronto,0,0,0,Glenfield-Jane Heights
1015,1015,Scarborough,0,0,0,Eglinton East
1016,1016,Toronto,0,0,0,Yonge-Eglinton
1017,1017,Toronto,0,0,0,South Riverdale
1018,1018,Scarborough,0,0,0,Cliffcrest
1019,1019,Scarborough,0,0,0,West Hill
1020,1020,Toronto,0,0,0,Yorkdale-Glen Park
1021,1021,York,0,0,0,Caledonia-Fairbank
1022,1022,Scarborough,0,0,0,Malvern East
1023,1023,Scarborough,0,0,0,Kennedy Park
1024,1024,Scarborough,0,0,0,Morningside Heights
1025,1025,Scarborough,0,0,0,Eglinton East
1026,1026,York,0,0,0,Briar Hill-Belgravia
1027,1027,Toronto,0,0,0,Downtown Yonge East
1028,1028,Etobicoke,0,0,0,Etobicoke City Centre
1029,1029,Etobicoke,0,0,0,Long Branch
1030,1030,Toronto,0,0,0,South Eglinton-Davisville
1031,1031,Toronto,0,0,0,Lansing-Westgate
1032,1032,Etobicoke,0,0,0,Mount Olive-Silverstone-Jamestown
1033,1033,Toronto,0,0,0,Humbermede
1034,1034,Etobicoke,0,0,0,West Humber-Clairville
1035,1035,Scarborough,0,0,0,Woburn North
1036,1036,Toronto,0,0,0,South Riverdale
1037,1037,York,0,0,0,Beechborough-Greenbrook
1038,1038,Toronto,0,0,0,Harbourfront-CityPlace
1039,1039,Toronto,0,0,0,Newtonbrook East
1040,1040,Etobicoke,0,0,0,Willowridge-Martingrove-Richview
1041,1041,Toronto,0,0,0,University
1042,1042,Toronto,0,0,0,South Parkdale
1043,1043,North York,0,0,0,Avondale
1044,1044,Toronto,0,0,0,Wellington Place
1045,1045,Toronto,0,0,0,Mount Pleasant East
1046,1046,Etobicoke,0,0,0,Islington
1047,1047,Toronto,0,0,0,St Lawrence-East Bayfront-The Islands
1048,1048,Toronto,0,0,0,Bathurst Manor
1049,1049,Scarborough,0,0,0,L'Amoreaux West
1050,1050,Toronto,0,0,0,Bedford Park-Nortown
1051,1051,Toronto,0,0,0,Clairlea-Birchmount
1052,1052,Scarborough,0,0,0,Kennedy Park
1053,1053,Toronto,0,0,0,Lansing-Westgate
1054,1054,Toronto,0,0,0,Annex
1055,1055,Toronto,0,0,0,Harbourfront-CityPlace
1056,1056,Scarborough,0,0,0,Kennedy Park
1057,1057,Toronto,0,0,0,Glenfield-Jane Heights
1058,1058,Toronto,0,0,0,High Park-Swansea
1059,1059,Etobicoke,0,0,0,South Parkdale
1060,1060,Toronto,0,0,0,Black Creek
1061,1061,Toronto,0,0,0,Church-Wellesley
1062,1062,Toronto,0,0,0,Kensington-Chinatown
1063,1063,Scarborough,0,0,0,Highland Creek
1064,1064,Toronto,0,0,0,Casa Loma
1065,1065,Toronto,0,0,0,Newtonbrook West
1066,1066,Toronto,0,0,0,Casa Loma
1067,1067,Toronto,0,0,0,South Parkdale
1068,1068,Scarborough,0,0,0,Highland Creek
1069,1069,Scarborough,0,0,0,Dorset Park
1070,1070,Toronto,0,0,0,North Toronto
1071,1071,Toronto,0,0,0,Don Valley Village
1072,1072,Etobicoke,0,0,0,Mount Olive-Silverstone-Jamestown
1073,1073,Toronto,0,0,0,Casa Loma
1074,1074,Toronto,0,0,0,Harbourfront-CityPlace
1075,1075,Etobicoke,0,0,0,Thistletown-Beaumond Heights
1076,1076,Scarborough,0,0,0,Golfdale-Cedarbrae-Woburn
1077,1077,Toronto,0,0,0,Humber Summit
1078,1078,Etobicoke,0,0,0,Rexdale-Kipling
1079,1079,Toronto,0,0,0,Kensington-Chinatown
1080,1080,Toronto,0,0,0,Parkwoods-O'Connor Hills
1081,1081,Scarborough,0,0,0,Malvern East
1082,1082,Toronto,0,0,0,Victoria Village
1083,1083,Toronto,0,0,0,Kensington-Chinatown
1084,1084,Toronto,0,0,0,Clairlea-Birchmount
1085,1085,Toronto,0,0,0,Downtown Yonge East
1086,1086,North York,0,0,0,Avondale
1087,1087,Toronto,0,0,0,Junction Area
1088,1088,Toronto,0,0,0,Willowdale West
1089,1089,Etobicoke,0,0,0,Edenbridge-Humber Valley
1090,1090,York,0,0,0,Caledonia-Fairbank
1091,1091,York,0,0,0,Caledonia-Fairbank
1092,1092,Toronto,0,0,0,Oakdale-Beverley Heights
1093,1093,Etobicoke,0,0,0,New Toronto
1094,1094,York,0,0,0,Pelmo Park-Humberlea
1095,1095,Toronto,0,0,0,Dufferin Grove
1096,1096,Toronto,0,0,0,Humber Summit
1097,1097,Toronto,0,0,0,Banbury-Don Mills
1098,1098,Toronto,0,0,0,Wellington Place
1099,1099,Toronto,0,0,0,South Riverdale
1100,1100,Toronto,0,0,0,Woodbine Corridor
1101,1101,Toronto,0,0,0,Kensington-Chinatown
1102,1102,Etobicoke,0,0,0,Willowridge-Martingrove-Richview
1103,1103,East York,0,0,0,Old East York
1104,1104,Toronto,0,0,0,York University Heights
1105,1105,Toronto,0,0,0,University
1106,1106,Toronto,0,0,0,Oakdale-Beverley Heights
1107,1107,York,0,0,0,Humewood-Cedarvale
1108,1108,Toronto,0,0,0,Glenfield-Jane Heights
1109,1109,Etobicoke,0,0,0,Mimico-Queensway
1110,1110,York,0,0,0,Weston
1111,1111,Scarborough,0,0,0,West Hill
1112,1112,Etobicoke,0,0,0,West Humber-Clairville
1113,1113,Toronto,0,0,0,Newtonbrook East
1114,1114,York,0,0,0,Weston
1115,1115,Toronto,0,0,0,High Park North
1116,1116,Scarborough,0,0,0,Clairlea-Birchmount
1117,1117,Etobicoke,0,0,0,Edenbridge-Humber Valley
1118,1118,Toronto,0,0,0,The Beaches
1119,1119,Etobicoke,0,0,0,Edenbridge-Humber Valley
1120,1120,Toronto,0,0,0,York University Heights
1121,1121,Toronto,0,0,0,Junction-Wallace Emerson
1122,1122,Scarborough,0,0,0,Morningside Heights
1123,1123,Toronto,0,0,0,Yonge-Eglinton
1124,1124,Scarborough,0,0,0,Morningside Heights
1125,1125,Etobicoke,0,0,0,Long Branch
1126,1126,Toronto,0,0,0,Junction Area
1127,1127,Toronto,0,0,0,Humbermede
1128,1128,Etobicoke,0,0,0,West Humber-Clairville
1129,1129,Toronto,0,0,0,York University Heights
1130,1130,Scarborough,0,0,0,Malvern East
1131,1131,Toronto,0,0,0,York University Heights
1132,1132,Toronto,0,0,0,Trinity-Bellwoods
1133,1133,Toronto,0,0,0,West Queen West
1134,1134,Toronto,0,0,0,Avondale
1135,1135,Etobicoke,0,0,0,West Humber-Clairville
1136,1136,Scarborough,0,0,0,Kennedy Park
1137,1137,Scarborough,0,0,0,Milliken
1138,1138,Toronto,0,0,0,East End-Danforth
1139,1139,Scarborough,0,0,0,Birchcliffe-Cliffside
1140,1140,Scarborough,0,0,0,Birchcliffe-Cliffside
1141,1141,Toronto,0,0,0,Wellington Place
1142,1142,York,0,0,0,Weston
1143,1143,Scarborough,0,0,0,Birchcliffe-Cliffside
1144,1144,Toronto,0,0,0,Weston-Pelham Park
1145,1145,York,0,0,0,Briar Hill-Belgravia
1146,1146,York,0,0,0,Corso Italia-Davenport
1147,1147,Etobicoke,0,0,0,Mimico-Queensway
1148,1148,Toronto,0,0,0,University
1149,1149,Scarborough,0,0,0,West Hill
1150,1150,Toronto,0,0,0,Rosedale-Moore Park
1151,1151,Etobicoke,0,0,0,Mimico-Queensway
1152,1152,Scarborough,0,0,0,Clairlea-Birchmount
1153,1153,North York,0,0,0,Avondale
1154,1154,York,0,0,0,Mount Dennis
1155,1155,Scarborough,0,0,0,Milliken
1156,1156,Toronto,0,0,0,Thorncliffe Park
1157,1157,York,0,0,0,Oakwood Village
1158,1158,Etobicoke,0,0,0,Islington
1159,1159,Toronto,0,0,0,Newtonbrook West
1160,1160,Toronto,0,0,0,Humber Summit
1161,1161,Toronto,0,0,0,Newtonbrook East
1162,1162,Toronto,0,0,0,Junction Area
1163,1163,Etobicoke,0,0,0,West Humber-Clairville
1164,1164,Scarborough,0,0,0,Golfdale-Cedarbrae-Woburn
1165,1165,Toronto,0,0,0,Oakdale-Beverley Heights
1166,1166,Toronto,0,0,0,Moss Park
1167,1167,Scarborough,0,0,0,Morningside Heights
1168,1168,Scarborough,0,0,0,Golfdale-Cedarbrae-Woburn
1169,1169,Toronto,0,0,0,Glenfield-Jane Heights
1170,1170,Toronto,0,0,0,Forest Hill South
1171,1171,Toronto,0,0,0,Downtown Yonge East
1172,1172,Toronto,0,0,0,Yorkdale-Glen Park
1173,1173,Toronto,0,0,0,Avondale
1174,1174,Toronto,0,0,0,Rosedale-Moore Park
1175,1175,Toronto,0,0,0,Blake-Jones
1176,1176,Scarborough,0,0,0,Tam O'Shanter-Sullivan
1177,1177,Etobicoke,0,0,0,Mount Olive-Silverstone-Jamestown
1178,1178,Toronto,0,0,0,Junction Area
1179,1179,Scarborough,0,0,0,Bendale South
1180,1180,Scarborough,0,0,0,Tam O'Shanter-Sullivan
1181,1181,Toronto,0,0,0,University
1182,1182,Etobicoke,0,0,0,Etobicoke City Centre
1183,1183,Toronto,0,0,0,Annex
1184,1184,Scarborough,0,0,0,Centennial Scarborough
1185,1185,York,0,0,0,Beechborough-Greenbrook
1186,1186,Toronto,0,0,0,South Parkdale
1187,1187,Toronto,0,0,0,Bridle Path-Sunnybrook-York Mills
